SENDER_ID	SITE_ID	AGENCY	SITE_NAME	DIRECTORY_PATH	SUB_DIRECTORY_PATH
NCSO	34500	500	NC_NCSTATE_SO	\project\vine\nc\ncstate_so	ncso
CDCR	5000	900	CA_CASTATE	project\vine\ca\castate	
TNLAWRENCEJA	43000	4	TN_TNSTATE	project\vine\tn\tnstate	tnlawrenceja
MSTISHOMINGOJA	25000	10	MS_MSSTATE	project\vine\ms\msstate	mstishomingoja
MSADAMSJA	25000	11	MS_MSSTATE	project\vine\ms\msstate	msadamsja
TNANDERSONJA	43000	6	TN_TNSTATE	project\vine\tn\tnstate	tnandersonja
TNBRADLEYJA	43000	10	TN_TNSTATE	project\vine\tn\tnstate	tnbradleyja
TNCAMPBELLJA	43000	11	TN_TNSTATE	project\vine\tn\tnstate	tncampbellja
TNCHESTERJA	43000	16	TN_TNSTATE	project\vine\tn\tnstate	tnchesterja
TNCLAIBORNEJA	43000	17	TN_TNSTATE	project\vine\tn\tnstate	tnclaiborneja
TNCLAYJA	43000	18	TN_TNSTATE	project\vine\tn\tnstate	tnclayja
TNCOCKEJA	43000	19	TN_TNSTATE	project\vine\tn\tnstate	tncockeja
TNCROCKETTJA	43000	21	TN_TNSTATE	project\vine\tn\tnstate	tncrockettja
TNDECATURJA	43000	24	TN_TNSTATE	project\vine\tn\tnstate	tndecaturja
TNDEKALBJA	43000	25	TN_TNSTATE	project\vine\tn\tnstate	tndekalbja
TNDICKSONJA	43000	26	TN_TNSTATE	project\vine\tn\tnstate	tndicksonja
TNDYERJA	43000	27	TN_TNSTATE	project\vine\tn\tnstate	tndyerja
TNFAYETTEJA	43000	28	TN_TNSTATE	project\vine\tn\tnstate	tnfayetteja
25	43000	29	TN_TNSTATE	project\vine\tn\tnstate	tnfentressja
TNFRANKLINJA	43000	30	TN_TNSTATE	project\vine\tn\tnstate	tnfranklinja
TNGIBSONJA	43000	31	TN_TNSTATE	project\vine\tn\tnstate	tngibsonja
TNGILESJA	43000	32	TN_TNSTATE	project\vine\tn\tnstate	tngilesja
TNGRAINGERJA	43000	33	TN_TNSTATE	project\vine\tn\tnstate	tngraingerja
TNGREENEJA	43000	34	TN_TNSTATE	project\vine\tn\tnstate	tngreeneja
TNHAMBLENJA	43000	36	TN_TNSTATE	project\vine\tn\tnstate	tnhamblenja
TNHOUSTONJA	43000	46	TN_TNSTATE	project\vine\tn\tnstate	tnhoustonja
TNJEFFERSONJA	43000	49	TN_TNSTATE	project\vine\tn\tnstate	tnjeffersonja
TNJOHNSONJA	43000	50	TN_TNSTATE	project\vine\tn\tnstate	tnjohnsonja
TNKNOXJA	43000	51	TN_TNSTATE	project\vine\tn\tnstate	tnknoxja
TNLOUDONJA	43000	56	TN_TNSTATE	project\vine\tn\tnstate	tnloudonja
TNMACONJA	43000	57	TN_TNSTATE	project\vine\tn\tnstate	tnmaconja
TNMADISONJA	43000	58	TN_TNSTATE	project\vine\tn\tnstate	tnmadisonja
TNMAURYJA	43000	60	TN_TNSTATE	project\vine\tn\tnstate	tnmauryja
TNMCNAIRYJA	43000	62	TN_TNSTATE	project\vine\tn\tnstate	tnmcnairyja
MSALCORNJA	25000	12	MS_MSSTATE	project\vine\ms\msstate	msalcornja
TNMONTGOMERYJA	43000	65	TN_TNSTATE	project\vine\tn\tnstate	tnmontgomeryja
TNMOOREJA	43000	66	TN_TNSTATE	project\vine\tn\tnstate	tnmooreja
TNOBIONJA	43000	68	TN_TNSTATE	project\vine\tn\tnstate	tnobionja
TNOVERTONJA	43000	69	TN_TNSTATE	project\vine\tn\tnstate	tnovertonja
TNPERRYJA	43000	70	TN_TNSTATE	project\vine\tn\tnstate	tnperryja
TNPUTNAMJA	43000	73	TN_TNSTATE	project\vine\tn\tnstate	tnputnamja
TNROANEJA	43000	75	TN_TNSTATE	project\vine\tn\tnstate	tnroaneja
MSAMITEJA	25000	14	MS_MSSTATE	project\vine\ms\msstate	msamiteja
MSBENTONJA	25000	16	MS_MSSTATE	project\vine\ms\msstate	msbentonja
MSBOLIVARJA	25000	17	MS_MSSTATE	project\vine\ms\msstate	msbolivarja
MSCARROLLJA	25000	19	MS_MSSTATE	project\vine\ms\msstate	mscarrollja
MSCHICKASAWJA	25000	20	MS_MSSTATE	project\vine\ms\msstate	mschickasawja
MSCLAIBORNEJA	25000	21	MS_MSSTATE	project\vine\ms\msstate	msclaiborneja
MSCLARKEJA	25000	22	MS_MSSTATE	project\vine\ms\msstate	msclarkeja
MSCLAYJA	25000	23	MS_MSSTATE	project\vine\ms\msstate	msclayja
MSCOVINGTONJA	25000	26	MS_MSSTATE	project\vine\ms\msstate	mscovingtonja
MSDESOTOJA	25000	27	MS_MSSTATE	project\vine\ms\msstate	msdesotoja
MSFORRESTJA	25000	28	MS_MSSTATE	project\vine\ms\msstate	msforrestja
MSGRENADAJA	25000	31	MS_MSSTATE	project\vine\ms\msstate	msgrenadaja
23	25000	32	MS_MSSTATE	project\vine\ms\msstate	mshancockja
MSHOLMESJA	25000	35	MS_MSSTATE	project\vine\ms\msstate	msholmesja
MSITAWAMBAJA	25000	37	MS_MSSTATE	project\vine\ms\msstate	msitawambaja
MSJEFFERSONJA	25000	39	MS_MSSTATE	project\vine\ms\msstate	msjeffersonja
MSJONESJA	25000	41	MS_MSSTATE	project\vine\ms\msstate	msjonesja
MSKEMPERJA	25000	42	MS_MSSTATE	project\vine\ms\msstate	mskemperja
MSLAFAYETTEJA	25000	43	MS_MSSTATE	project\vine\ms\msstate	mslafayetteja
MSLAUDERDALE	25000	45	MS_MSSTATE	project\vine\ms\msstate	mslauderdaleja
MSLEAKEJA	25000	47	MS_MSSTATE	project\vine\ms\msstate	msleakeja
MSLEEJA	25000	48	MS_MSSTATE	project\vine\ms\msstate	msleeja
MSLINCOLNJA	25000	50	MS_MSSTATE	project\vine\ms\msstate	mslincolnja
MSMARIONJA	25000	53	MS_MSSTATE	project\vine\ms\msstate	msmarionja
MSOKTIBBEHAJA	25000	59	MS_MSSTATE	project\vine\ms\msstate	msoktibbehaja
MSPANOLAJA	25000	60	MS_MSSTATE	project\vine\ms\msstate	mspanolaja
MSPONTOTOCJA	25000	63	MS_MSSTATE	project\vine\ms\msstate	mspontotocja
MSPRENTISSJA	25000	64	MS_MSSTATE	project\vine\ms\msstate	msprentissja
MSSCOTTJA	25000	67	MS_MSSTATE	project\vine\ms\msstate	msscottja
MSSTONEJA	25000	70	MS_MSSTATE	project\vine\ms\msstate	msstoneja
MSSUNFLOWERJA	25000	71	MS_MSSTATE	project\vine\ms\msstate	mssunflowerja
MSTATEJA	25000	73	MS_MSSTATE	project\vine\ms\msstate	mstateja
MSTUNICAJA	25000	75	MS_MSSTATE	project\vine\ms\msstate	mstunicaja
MSWALTHALLJA	25000	77	MS_MSSTATE	project\vine\ms\msstate	mswalthallja
MSWASHINGTONJA	25000	79	MS_MSSTATE	project\vine\ms\msstate	mswashingtonja
MSWAYNEJA	25000	80	MS_MSSTATE	project\vine\ms\msstate	mswayneja
MSWILKINSONJA	25000	82	MS_MSSTATE	project\vine\ms\msstate	mswilkinsonja
MSWINSTONCHOCTAWJA	25000	83	MS_MSSTATE	project\vine\ms\msstate	mswinstonja
MSYALOBUSHAJA	25000	84	MS_MSSTATE	project\vine\ms\msstate	msyalobushaja
MSYAZOOJA	25000	85	MS_MSSTATE	project\vine\ms\msstate	msyazooja
TNROBERTSONJA	43000	76	TN_TNSTATE	project\vine\tn\tnstate	tnrobertsonja
TNSCOTTJA	43000	78	TN_TNSTATE	project\vine\tn\tnstate	tnscottja
TNSEQUATCHIEJA	43000	79	TN_TNSTATE	project\vine\tn\tnstate	tnsequatchieja
TNSHELBYJA	43000	80	TN_TNSTATE	project\vine\tn\tnstate	tnshelbyja
TNSULLIVANJA	43000	83	TN_TNSTATE	project\vine\tn\tnstate	tnsullivanja
TNTIPTONJA	43000	84	TN_TNSTATE	project\vine\tn\tnstate	tntiptonja
TNUNIONJA	43000	86	TN_TNSTATE	project\vine\tn\tnstate	tnunionja
TNWASHINGTONJA	43000	89	TN_TNSTATE	project\vine\tn\tnstate	tnwashingtonja
TNWEAKLEYJA	43000	91	TN_TNSTATE	project\vine\tn\tnstate	tnweakleyja
TNWHITEJA	43000	92	TN_TNSTATE	project\vine\tn\tnstate	tnwhiteja
TNWILLIAMSONJA	43000	93	TN_TNSTATE	project\vine\tn\tnstate	tnwilliamsonja
TNWILSONJA	43000	94	TN_TNSTATE	project\vine\tn\tnstate	tnwilsonja
HFADAMSJA	99000	1	HF_STATE	project\vine\sv\hfstate	hfadamsja
LACOURTSXML	19000	801	LA_LASTATE	project\vine\la\lastate	lacourtsxml
WAFERRYJA	48626	14	WA_WASTATE	project\vine\wa\wastate	waferryja
MDOC	25000	900	MS_MSSTATE	project\vine\ms\msstate	msdoc
TEST5	99999997	1	RM TESTING	project\vine\rm\rmstate	test5
SENDER_ID	99999997	2	RM TESTING	project\vine\rm\rmstate	copy
IDDSIHOSTJA	13000	515	ID_IDSTATE	project\vine\id\idstate	iddsihostja
MSSECURUS	25000	100	MS_MSSTATE	project\vine\ms\msstate	mssecurus
HFHARRISONJA	99000	2	HF_STATE	project\vine\sv\hfstate	hfharrisonja
HFMONROEJA	99000	4	HF_STATE	project\vine\sv\hfstate	hfmonroeja
HFJEFFERSONJA	99000	3	HF_STATE	project\vine\sv\hfstate	hfjeffersonja
HFWASHINGTONJA	99000	5	HF_STATE	project\vine\sv\hfstate	hfwashingtonja
VAFAUQUIERJA	47000	259	VA_VASTATE	project\vine\va\vastate	vafauquierja
INSECURUS	15000	701	IN_INSTATE	project\vine\in\instate	insecurus
ARWATCHJX	4999	999	AR_ARSTATE	project\vine\ar\arstate	arwatchjx
HFDOC	99000	900	HF_STATE	project\vine\sv\hfstate	hfdoc
INCOURTS	15000	300	IN_INSTATE	project\vine\in\instate	incourts
SCALLENDALEJA	41000	5	SC_SCSTATE	project\vine\sc\scstate	scallendaleja
SCANDERSONCITYJA	41000	6	SC_SCSTATE	project\vine\sc\scstate	scandersoncityja
SCBEAUFORTJA	41000	10	SC_SCSTATE	project\vine\sc\scstate	scbeaufortja
SCCHESTERFIELDJA	41000	16	SC_SCSTATE	project\vine\sc\scstate	scchesterfieldja
SCDARLINGTONJA	41000	20	SC_SCSTATE	project\vine\sc\scstate	scdarlingtonja
SCDARLINGTONPC	41000	22	SC_SCSTATE	project\vine\sc\scstate	scdarlingtonpc
SCDILLONJA	41000	23	SC_SCSTATE	project\vine\sc\scstate	scdillonja
SCFAIRFIELDDC	41000	26	SC_SCSTATE	project\vine\sc\scstate	scfairfielddc
SCGEORGETOWNJA	41000	28	SC_SCSTATE	project\vine\sc\scstate	scgeorgetownja
SCGREENWOODJA	41000	31	SC_SCSTATE	project\vine\sc\scstate	scgreenwoodja
SCHORRYJA	41000	33	SC_SCSTATE	project\vine\sc\scstate	schorryja
SCJASPERJA	41000	34	SC_SCSTATE	project\vine\sc\scstate	scjasperja
SCLEXINGTONJA	41000	38	SC_SCSTATE	project\vine\sc\scstate	sclexingtonja
SCMCCORMICKJA	41000	42	SC_SCSTATE	project\vine\sc\scstate	scmccormickja
SCPICKENSPC	41000	47	SC_SCSTATE	project\vine\sc\scstate	scpickenspc
SCSPARTANBURGJA	41000	51	SC_SCSTATE	project\vine\sc\scstate	scspartanburgja
ACJIC	1000	69	AL_ALSTATE	project\vine\al\alstate	acjic
TEST1	99999997	3	RM TESTING	project\vine\rm\rmstate	test1
TEST2	99999997	4	RM TESTING	project\vine\rm\rmstate	test2
TEST3	99999997	5	RM TESTING	project\vine\rm\rmstate	test3
VAHENRICOJA	47000	272	VA_VASTATE	project\vine\va\vastate	vahenricoja
INADAMSCC	15000	301	IN_INSTATE	project\vine\in\instate	inadamscc
INADAMSSC	15000	302	IN_INSTATE	project\vine\in\instate	inadamssc
INALLENCC	15000	303	IN_INSTATE	project\vine\in\instate	inallencc
INALLENSC1	15000	304	IN_INSTATE	project\vine\in\instate	inallensc1
INALLENSC2	15000	305	IN_INSTATE	project\vine\in\instate	inallensc2
INALLENNEWHAVENYC	15000	306	IN_INSTATE	project\vine\in\instate	inallennewhavenyc
INBARTHOLOMEWCC	15000	307	IN_INSTATE	project\vine\in\instate	inbartholomewcc
INBARTHOLOMEWSC	15000	308	IN_INSTATE	project\vine\in\instate	inbartholomewsc
INBENTONCC	15000	309	IN_INSTATE	project\vine\in\instate	inbentoncc
INBLACKFORDCC	15000	310	IN_INSTATE	project\vine\in\instate	inblackfordcc
INBLACKFORDSC	15000	311	IN_INSTATE	project\vine\in\instate	inblackfordsc
INBOONECC	15000	312	IN_INSTATE	project\vine\in\instate	inboonecc
INBOONESC1	15000	313	IN_INSTATE	project\vine\in\instate	inboonesc1
INBOONESC2	15000	314	IN_INSTATE	project\vine\in\instate	inboonesc2
INBOONELEBANONYC	15000	315	IN_INSTATE	project\vine\in\instate	inboonelebanonyc
INBOONETHORNTOWNTC	15000	316	IN_INSTATE	project\vine\in\instate	inboonethorntowntc
INBOONEZIONSVILLETC	15000	317	IN_INSTATE	project\vine\in\instate	inboonezionsvilletc
INBOONEJAMESTOWNTC	15000	318	IN_INSTATE	project\vine\in\instate	inboonejamestowntc
INBOONEWHITESTOWNTC	15000	319	IN_INSTATE	project\vine\in\instate	inboonewhitestowntc
INBROWNCC	15000	320	IN_INSTATE	project\vine\in\instate	inbrowncc
INCARROLLCC	15000	321	IN_INSTATE	project\vine\in\instate	incarrollcc
INCARROLLSC	15000	322	IN_INSTATE	project\vine\in\instate	incarrollsc
INCARROLLDELPHIYC	15000	323	IN_INSTATE	project\vine\in\instate	incarrolldelphiyc
INCARROLLBURLINGTONTC	15000	324	IN_INSTATE	project\vine\in\instate	incarrollburlingtontc
INCASSCC	15000	325	IN_INSTATE	project\vine\in\instate	incasscc
INCASSSC	15000	326	IN_INSTATE	project\vine\in\instate	incasssc
INCLARKCC	15000	327	IN_INSTATE	project\vine\in\instate	inclarkcc
INCLARKSC	15000	328	IN_INSTATE	project\vine\in\instate	inclarksc
INCLARKCHARLESTOWNYC	15000	329	IN_INSTATE	project\vine\in\instate	inclarkcharlestownyc
INCLARKJEFFERSONVILLEYC	15000	330	IN_INSTATE	project\vine\in\instate	inclarkjeffersonvilleyc
INCLARKCLARKSVILLETC	15000	331	IN_INSTATE	project\vine\in\instate	inclarkclarksvilletc
INCLARKSELLERSBURGTC	15000	332	IN_INSTATE	project\vine\in\instate	inclarksellersburgtc
INCLAYCC	15000	333	IN_INSTATE	project\vine\in\instate	inclaycc
INCLAYSC	15000	334	IN_INSTATE	project\vine\in\instate	inclaysc
INCLINTONCC	15000	335	IN_INSTATE	project\vine\in\instate	inclintoncc
INCLINTONSC	15000	336	IN_INSTATE	project\vine\in\instate	inclintonsc
INCLINTONFRANKFORTYC	15000	337	IN_INSTATE	project\vine\in\instate	inclintonfrankfortyc
INCRAWFORDCC	15000	338	IN_INSTATE	project\vine\in\instate	incrawfordcc
INDAVIESSSC	15000	340	IN_INSTATE	project\vine\in\instate	indaviesssc
INDEARBORNOHIOCC	15000	341	IN_INSTATE	project\vine\in\instate	indearbornohiocc
INDEARBORNSC	15000	342	IN_INSTATE	project\vine\in\instate	indearbornsc
INDEARBORNAURORAYC	15000	343	IN_INSTATE	project\vine\in\instate	indearbornaurorayc
INDEARBORNLAWRENCEBURGYC	15000	344	IN_INSTATE	project\vine\in\instate	indearbornlawrenceburgyc
INDECATURCC	15000	345	IN_INSTATE	project\vine\in\instate	indecaturcc
INDEKALBCC	15000	347	IN_INSTATE	project\vine\in\instate	indekalbcc
INDEKALBSC	15000	348	IN_INSTATE	project\vine\in\instate	indekalbsc
INDEKALBBUTLERYC	15000	349	IN_INSTATE	project\vine\in\instate	indekalbbutleryc
INDELAWARECC	15000	350	IN_INSTATE	project\vine\in\instate	indelawarecc
INDELAWAREMUNCIEYC	15000	351	IN_INSTATE	project\vine\in\instate	indelawaremuncieyc
INDELAWAREYORKTOWNTC	15000	352	IN_INSTATE	project\vine\in\instate	indelawareyorktowntc
INDUBOISCC	15000	353	IN_INSTATE	project\vine\in\instate	induboiscc
INDUBOISSC	15000	354	IN_INSTATE	project\vine\in\instate	induboissc
INELKHARTCC	15000	355	IN_INSTATE	project\vine\in\instate	inelkhartcc
INELKHARTSC1	15000	356	IN_INSTATE	project\vine\in\instate	inelkhartsc1
INELKHARTSC2	15000	357	IN_INSTATE	project\vine\in\instate	inelkhartsc2
INELKHARTELKHARTYC	15000	358	IN_INSTATE	project\vine\in\instate	inelkhartelkhartyc
INELKHARTGOSHENYC	15000	359	IN_INSTATE	project\vine\in\instate	inelkhartgoshenyc
INELKHARTNAPPANEEYC	15000	360	IN_INSTATE	project\vine\in\instate	inelkhartnappaneeyc
INFAYETTECC	15000	361	IN_INSTATE	project\vine\in\instate	infayettecc
INFAYETTESC	15000	362	IN_INSTATE	project\vine\in\instate	infayettesc
INFLOYDCC	15000	363	IN_INSTATE	project\vine\in\instate	infloydcc
INFLOYDSC	15000	364	IN_INSTATE	project\vine\in\instate	infloydsc
INFLOYDCT	15000	365	IN_INSTATE	project\vine\in\instate	infloydct
INFOUNTAINCC	15000	366	IN_INSTATE	project\vine\in\instate	infountaincc
INFOUNTAINATTICAYC	15000	367	IN_INSTATE	project\vine\in\instate	infountainatticayc
INFRANKLINCC	15000	368	IN_INSTATE	project\vine\in\instate	infranklincc
INFULTONCC	15000	369	IN_INSTATE	project\vine\in\instate	infultoncc
INFULTONSC	15000	370	IN_INSTATE	project\vine\in\instate	infultonsc
INGIBSONCC	15000	371	IN_INSTATE	project\vine\in\instate	ingibsoncc
INGIBSONSC	15000	372	IN_INSTATE	project\vine\in\instate	ingibsonsc
INGRANTCC	15000	373	IN_INSTATE	project\vine\in\instate	ingrantcc
INGRANTSC	15000	374	IN_INSTATE	project\vine\in\instate	ingrantsc
INGRANTGASCITYYC	15000	375	IN_INSTATE	project\vine\in\instate	ingrantgascityyc
INGRANTMARIONYC	15000	376	IN_INSTATE	project\vine\in\instate	ingrantmarionyc
INGREENECC	15000	377	IN_INSTATE	project\vine\in\instate	ingreenecc
INGREENESC	15000	378	IN_INSTATE	project\vine\in\instate	ingreenesc
INHAMILTONCC	15000	379	IN_INSTATE	project\vine\in\instate	inhamiltoncc
INHAMILTONSC	15000	380	IN_INSTATE	project\vine\in\instate	inhamiltonsc
INHAMILTONCARMELYC	15000	381	IN_INSTATE	project\vine\in\instate	inhamiltoncarmelyc
INHAMILTONNOBLESVILLEYC	15000	382	IN_INSTATE	project\vine\in\instate	inhamiltonnoblesvilleyc
INHANCOCKCC	15000	383	IN_INSTATE	project\vine\in\instate	inhancockcc
INHANCOCKSC	15000	384	IN_INSTATE	project\vine\in\instate	inhancocksc
INHARRISONCC	15000	385	IN_INSTATE	project\vine\in\instate	inharrisoncc
INHARRISONSC	15000	386	IN_INSTATE	project\vine\in\instate	inharrisonsc
INHENDRICKSCC	15000	387	IN_INSTATE	project\vine\in\instate	inhendrickscc
INHENDRICKSSC	15000	388	IN_INSTATE	project\vine\in\instate	inhendrickssc
INHENDRICKSPLAINFILEDTC	15000	389	IN_INSTATE	project\vine\in\instate	inhendricksplainfieldtc
INHENDRICKSBROWNSBURGTC	15000	390	IN_INSTATE	project\vine\in\instate	inhendricksbrownsburgtc
INHENDRICKSAVONTC	15000	391	IN_INSTATE	project\vine\in\instate	inhendricksavontc
INHENRYCC	15000	392	IN_INSTATE	project\vine\in\instate	inhenrycc
INHENRYNEWCASTLEYC	15000	394	IN_INSTATE	project\vine\in\instate	inhenrynewcastleyc
INHENRYKNIGHTSTOWNTC	15000	395	IN_INSTATE	project\vine\in\instate	inhenryknightstowntc
INHOWARDCC	15000	396	IN_INSTATE	project\vine\in\instate	inhowardcc
INHOWARDSC	15000	397	IN_INSTATE	project\vine\in\instate	inhowardsc
INHUNTINGTONCC	15000	398	IN_INSTATE	project\vine\in\instate	inhuntingtoncc
INHUNTINGTONROANOKETC	15000	400	IN_INSTATE	project\vine\in\instate	inhuntingtonroanoketc
INJACKSONCC	15000	401	IN_INSTATE	project\vine\in\instate	injacksoncc
INJACKSONSC1	15000	402	IN_INSTATE	project\vine\in\instate	injacksonsc1
INJACKSONSC2	15000	403	IN_INSTATE	project\vine\in\instate	injacksonsc2
INJASPERCC	15000	404	IN_INSTATE	project\vine\in\instate	injaspercc
INJASPERSC	15000	405	IN_INSTATE	project\vine\in\instate	injaspersc
INJASPERDEMOTTTC	15000	406	IN_INSTATE	project\vine\in\instate	injasperdemottetc
INJAYCC	15000	407	IN_INSTATE	project\vine\in\instate	injaycc
INJAYSC	15000	408	IN_INSTATE	project\vine\in\instate	injaysc
INJAYDUNKIRKYC	15000	409	IN_INSTATE	project\vine\in\instate	injaydunkirkyc
INJAYPORTLANDYC	15000	410	IN_INSTATE	project\vine\in\instate	injayportlandyc
INJEFFERSONSC	15000	411	IN_INSTATE	project\vine\in\instate	injeffersonsc
INJEFFERSONCC	15000	412	IN_INSTATE	project\vine\in\instate	injeffersoncc
INJENNINGSCC	15000	413	IN_INSTATE	project\vine\in\instate	injenningscc
INJENNINGSSC	15000	414	IN_INSTATE	project\vine\in\instate	injenningssc
INJOHNSONCC	15000	415	IN_INSTATE	project\vine\in\instate	injohnsoncc
INJOHNSONSC1	15000	416	IN_INSTATE	project\vine\in\instate	injohnsonsc1
INJOHNSONSC2	15000	417	IN_INSTATE	project\vine\in\instate	injohnsonsc2
INJOHNSONFRANKLINYC	15000	418	IN_INSTATE	project\vine\in\instate	injohnsonfranklinyc
INJOHNSONGREENWOODYC	15000	419	IN_INSTATE	project\vine\in\instate	injohnsongreenwoodyc
INKNOXCC	15000	420	IN_INSTATE	project\vine\in\instate	inknoxcc
INKNOXSC1	15000	421	IN_INSTATE	project\vine\in\instate	inknoxsc1
INKNOXSC2	15000	422	IN_INSTATE	project\vine\in\instate	inknoxsc2
INKNOXBICKNELLYC	15000	423	IN_INSTATE	project\vine\in\instate	inknoxbicknellyc
INKOSCIUSKOCC	15000	424	IN_INSTATE	project\vine\in\instate	inkosciuskocc
INKOSCIUSKOSC	15000	425	IN_INSTATE	project\vine\in\instate	inkosciuskosc
INLAGRANGECC	15000	426	IN_INSTATE	project\vine\in\instate	inlagrangecc
INLAGRANGESC	15000	427	IN_INSTATE	project\vine\in\instate	inlagrangesc
INLAKECC	15000	428	IN_INSTATE	project\vine\in\instate	inlakecc
INLAKESC1	15000	429	IN_INSTATE	project\vine\in\instate	inlakesc1
INLAKESC2	15000	430	IN_INSTATE	project\vine\in\instate	inlakesc2
INLAKESC3	15000	431	IN_INSTATE	project\vine\in\instate	inlakesc3
INLAKESC4	15000	432	IN_INSTATE	project\vine\in\instate	inlakesc4
INLAKESC5	15000	433	IN_INSTATE	project\vine\in\instate	inlakesc5
INLAKESC6	15000	434	IN_INSTATE	project\vine\in\instate	inlakesc6
INLAKESC7	15000	435	IN_INSTATE	project\vine\in\instate	inlakesc7
INLAKESC8	15000	436	IN_INSTATE	project\vine\in\instate	inlakesc8
INLAKESC9	15000	437	IN_INSTATE	project\vine\in\instate	inlakesc9
INLAKESC10	15000	438	IN_INSTATE	project\vine\in\instate	inlakesc10
INLAKESC11	15000	439	IN_INSTATE	project\vine\in\instate	inlakesc11
INLAKESC12	15000	440	IN_INSTATE	project\vine\in\instate	inlakesc12
INLAKESC13	15000	441	IN_INSTATE	project\vine\in\instate	inlakesc13
INLAKESC14	15000	442	IN_INSTATE	project\vine\in\instate	inlakesc14
INLAKESC15	15000	443	IN_INSTATE	project\vine\in\instate	inlakesc15
INLAKESC16	15000	444	IN_INSTATE	project\vine\in\instate	inlakesc16
INLAKECROWNPOINTYC	15000	445	IN_INSTATE	project\vine\in\instate	inlakecrownpointyc
INLAKEEASTCHICAGOYC	15000	446	IN_INSTATE	project\vine\in\instate	inlakeeastchicagoyc
INLAKEGARYYC	15000	447	IN_INSTATE	project\vine\in\instate	inlakegaryyc
INLAKEHAMMONDYC	15000	448	IN_INSTATE	project\vine\in\instate	inlakehammondyc
INLAKEHOBARTYC	15000	449	IN_INSTATE	project\vine\in\instate	inlakehobartyc
INLAKELAKESTATIONYC	15000	450	IN_INSTATE	project\vine\in\instate	inlakelakestationyc
INLAKEWHITINGYC	15000	451	IN_INSTATE	project\vine\in\instate	inlakewhitingyc
INLAKESSCHERERVILLETC	15000	453	IN_INSTATE	project\vine\in\instate	inlakescherervilletc
INLAKELOWELLTC	15000	454	IN_INSTATE	project\vine\in\instate	inlakelowelltc
INLAPORTECC	15000	455	IN_INSTATE	project\vine\in\instate	inlaportecc
INLAPORTESC1	15000	456	IN_INSTATE	project\vine\in\instate	inlaportesc1
INLAPORTESC2	15000	457	IN_INSTATE	project\vine\in\instate	inlaportesc2
INLAWRENCECC	15000	458	IN_INSTATE	project\vine\in\instate	inlawrencecc
INMADISONCC	15000	460	IN_INSTATE	project\vine\in\instate	inmadisoncc
INMADISONSC	15000	461	IN_INSTATE	project\vine\in\instate	inmadisonsc
INMADIDONALEXANDRIAYC	15000	462	IN_INSTATE	project\vine\in\instate	inmadisonalexandriayc
INMADISONANDERSONYC	15000	463	IN_INSTATE	project\vine\in\instate	inmadisonandersonyc
INMADISONELWOODYC	15000	464	IN_INSTATE	project\vine\in\instate	inmadisonelwoodyc
INMADISONEDGEWOODTC	15000	465	IN_INSTATE	project\vine\in\instate	inmadisonedgewoodtc
INMADISONPENDLETONTC	15000	466	IN_INSTATE	project\vine\in\instate	inmadisonpendletontc
INMARIONCC	15000	467	IN_INSTATE	project\vine\in\instate	inmarioncc
INMARIONSC1	15000	468	IN_INSTATE	project\vine\in\instate	inmarionsc1
INMARIONSC2	15000	469	IN_INSTATE	project\vine\in\instate	inmarionsc2
INMARIONSC3	15000	470	IN_INSTATE	project\vine\in\instate	inmarionsc3
INMARIONBEECHGROVEYC	15000	471	IN_INSTATE	project\vine\in\instate	inmarionbeechgroveyc
INMARSHALLCC	15000	472	IN_INSTATE	project\vine\in\instate	inmarshallcc
INMARSHALLSC	15000	473	IN_INSTATE	project\vine\in\instate	inmarshallsc
INMARTINCC	15000	474	IN_INSTATE	project\vine\in\instate	inmartincc
INMIAMICC	15000	475	IN_INSTATE	project\vine\in\instate	inmiamicc
INMIAMISC	15000	476	IN_INSTATE	project\vine\in\instate	inmiamisc
INMIAMIPERUYC	15000	477	IN_INSTATE	project\vine\in\instate	inmiamiperuyc
INMIAMIBUNKERHILLTC	15000	478	IN_INSTATE	project\vine\in\instate	inmiamibunkerhilltc
INMONROECC	15000	479	IN_INSTATE	project\vine\in\instate	inmonroecc
INMONTGOMERYCC	15000	480	IN_INSTATE	project\vine\in\instate	inmontgomerycc
INMONTGOMERYSC	15000	481	IN_INSTATE	project\vine\in\instate	inmontgomerysc
INMORGANCC	15000	482	IN_INSTATE	project\vine\in\instate	inmorgancc
INMORGANSC	15000	483	IN_INSTATE	project\vine\in\instate	inmorgansc
INMORGANMARTINSVILLEYC	15000	484	IN_INSTATE	project\vine\in\instate	inmorganmartinsvilleyc
INMORGANMOORESVILLETC	15000	485	IN_INSTATE	project\vine\in\instate	inmorganmooresvilletc
INNEWTONCC	15000	486	IN_INSTATE	project\vine\in\instate	innewtoncc
INNEWTONSC	15000	487	IN_INSTATE	project\vine\in\instate	innewtonsc
INNOBLECC	15000	488	IN_INSTATE	project\vine\in\instate	innoblecc
INNOBLESC	15000	489	IN_INSTATE	project\vine\in\instate	innoblesc
INOHIOCC	15000	490	IN_INSTATE	project\vine\in\instate	inohiocc
INOHIOSC	15000	491	IN_INSTATE	project\vine\in\instate	inohiosc
INORANGECC	15000	492	IN_INSTATE	project\vine\in\instate	inorangecc
INORANGESC	15000	493	IN_INSTATE	project\vine\in\instate	inorangesc
